title,workshop_id,packageId,collection_core,collection_content,collection_cosmetics,category,steam_url
Haul After Stripping,3596054023,ilarion.haulafterstripping,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3596054023
Haul Explicitly Reborn,3556245703,likeafox.haulexplicitly,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3556245703
Haul Mined Chunks,2799728059,mlie.haulminedchunks,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=2799728059
Healer Mech Serum Choice,2714095848,syrus.hmschoice,1,0,0,"Vehicles, gravships & mechs",https://steamcommunity.com/sharedfiles/filedetails/?id=2714095848
HEAVY Snow,2912575354,SimplePhysics.HEAVY.Snow,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2912575354
Heavy Truck,3556798940,ht.lunartika,0,1,0,"Vehicles, gravships & mechs",https://steamcommunity.com/sharedfiles/filedetails/?id=3556798940
Helixien Gas Boiler,2765741088,cixwow.helixienboiler,0,1,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=2765741088
Helixien Gas Brazier,2770815124,cixwow.helixienbrazier,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2770815124
Helixien Gas Production,2829208414,cixwow.helixiengasproduction,0,1,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=2829208414
Help me build,3534699220,andromeda.helpmebuild,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3534699220
Helpful Monkeys,1523796550,Tweedlebum.HelpfulMonkeys,1,0,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=1523796550
Helpful Raccoons | Fork by [ETF],3457315303,Tweedlebum.HelpfulRaccoons,1,0,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3457315303
Hemogen Pack - Emergency transfusion,3778942862,aoba.hemogendirect,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3778942862
Hide Unloaded Mods Errors,3778600801,sk.hideunloadedmoderors,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=3778600801
High Life Drug Cooking Speed,3183941628,bigtortoise.drugcookingspeed,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3183941628
Highborn Xenotype,3380776687,elsov.highborn,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3380776687
HiTech Research Bench Retexture,3136109297,Happycam.HitechResearchRetexture,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3136109297
Holo Dancers,3599306604,ucp.holodancers,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3599306604
Holograms And Projectors,2847321165,vesper.hologramsandprojectors,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2847321165
Holsters,2610120706,iworosiak.holsters,1,0,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=2610120706
Hospital,2992224079,adamas.hospital,0,1,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=2992224079
Hospitality (Continued),3509486825,orion.hospitality,0,1,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3509486825
Hospitality + Ideology Patch,3789536584,fumblesneeze.guestbedgizmo,0,1,0,Patches & compatibility,https://steamcommunity.com/sharedfiles/filedetails/?id=3789536584
Hospitality: Casino,2939292644,adamas.hospitalitycasino,0,1,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=2939292644
Hospitality: Spa,2971831654,adamas.hospitalityspa,0,1,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=2971831654
Hospitality: Storefront,2952321484,adamas.storefront,0,1,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=2952321484
Hospitality: Vending machines,3014885065,adamas.vendingmachines,0,1,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3014885065
HugsLib,818773962,unlimitedhugs.hugslib,1,0,0,Frameworks & libraries,https://steamcommunity.com/sharedfiles/filedetails/?id=818773962
Hull Style: NANAME Walls,3543791340,oels.nanamewalls,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3543791340
Human Power Generator Mod,1706030487,flashpoint55.humanpowergeneratormod,0,1,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=1706030487
Hunt for Me,1593245720,arandomkiwi.huntforme,1,0,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=1593245720
Hunter Mechanoid,3018267953,pal5k.huntermechanoid,0,1,0,"Vehicles, gravships & mechs",https://steamcommunity.com/sharedfiles/filedetails/?id=3018267953
Hussar Cloning Platform,3663529617,zoarak.hussarplat,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3663529617
Hussar Weapon Aptitude Remake,3151089982,cedaro.hwar,1,0,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=3151089982
I Cant Fix That,2780971535,mlie.icantfixthat,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2780971535
I Clearly Have Enough! (Continued),2023661266,mlie.iclearlyhaveenough,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=2023661266
I Don't Care,2970757252,Virstag.DontCare,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=2970757252
I Know Where You Sleep,3386614143,harmonea.sleepdanger,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3386614143
I will be back,3400259397,hailuan.iwbb,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3400259397
I'm Off (Continued),3251510002,zal.imoff,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3251510002
I'm Trying To Save You! (Pawn Dressing Rework),3534863993,s4.imtryingtosaveyou,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3534863993
IceWorld: Ice Fishing,3531887595,iceworld.icefishing,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3531887595
Ignorance Is Bliss,2554423472,dame.ignorance,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2554423472
Ignore Idle Guests,2515048728,mlie.ignoreidleguests,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=2515048728
Immersive Opening,3698099797,ferny.ImmersiveOpening,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3698099797
Impact Weaponry - Reloaded,3538728067,detvisor.impactweaponryreloaded,0,1,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=3538728067
Impassable Containment Structures,3222738861,ferny.impassablecontainmentstructures,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3222738861
Imperial Attires,3465257079,CAT.Imperial.Attires,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3465257079
Impressionable Children,2879996327,kathanon.impressionablechildren,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=2879996327
Improved Map Search,3547866455,kathanon.groupedmapsearch,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3547866455
Improved Need Indicator,3211635205,amch.improvedneedindicator,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3211635205
In Memoriam,3745745819,astryl.InMemoriam,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3745745819
Incident Person Stat (Continued),2896052868,mlie.incidentpersonstat,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2896052868
Increased Max Gods in Theist Religions,2991154934,MoreTheistGods.Mod,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2991154934
"Industrial Hardleather, Concrete and Cheese",3535926848,talias.VFEHardleatherConcrete,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3535926848
Infiltrator Protocol,3793533339,asunib.infiltratorprotocol,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3793533339
Initial Motivation,3046519492,cedaro.initialmotivation,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3046519492
Inject Genes,2918091446,zaf.injectgene,1,0,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=2918091446
Injured Carry,2413690575,haecriver.injuredcarry,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2413690575
Injury Texture Variety,3561610873,keshash.injurytextures,0,0,1,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3561610873
Inspiration Tweaks,2117570018,catachat.inspirationtweaks,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2117570018
Inspired Conversion,2851390190,lm.inspiredconversion,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=2851390190
Instant Caravan,3165744287,ferny.easycaravanformation,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3165744287
Integrated Implants,3223443793,lts.i,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3223443793
Integrated Implants - EPOE Modular Compatibility,3733014537,asunib.EPOEIICompat,0,1,0,Patches & compatibility,https://steamcommunity.com/sharedfiles/filedetails/?id=3733014537
Invisible Display Case Continued,3546566196,icepickgma.invisibledisplaycase,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3546566196
Ion Weaponry (Continued),3532877485,zal.ionweaponry,0,1,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=3532877485
IVF Equality,2922603310,kathanon.ivfequality,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=2922603310
Just Ignore Me Passing (Continued),3503627342,mlie.justignoremepassing,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3503627342
Just Leave Already,3530313037,timuttie.justleavealready.fork.mitasamodel,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3530313037
Just Put It Over There,2856471776,mlie.justputitoverthere,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=2856471776
Justice For Flagstone,3237084161,kharshuf.justiceforflagstone,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3237084161
Kabouter Xenotype,3792986331,Sovereign.ChipChipChip,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3792986331
"Keep Burning, Corpse!",3717835691,tixiv.KeepBurningCorpse,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3717835691
Keep Converting,3461478214,linnun.keepconverting,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3461478214
Keybindings Search,3707045543,sk.keybindsearch,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3707045543
Keyz Reference Tools,3689557041,keyz182.KeyzReferenceTools,1,0,0,Frameworks & libraries,https://steamcommunity.com/sharedfiles/filedetails/?id=3689557041
Kid Apparel Expanded,3548557988,kidapparelexpanded.goblins4lyfe,0,1,0,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3548557988
Kinky Bodystraps,3030158240,gerrymon.kinkybodystraps,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3030158240
KlopKots Target Priority,3515285485,klopkot.targetpriority,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3515285485
Koi's Mech-Androids for 1.6,3704669419,quatch.Mechandroids,0,0,1,"Vehicles, gravships & mechs",https://steamcommunity.com/sharedfiles/filedetails/?id=3704669419
Korg facial animations,3794287961,lucius.korgfa,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3794287961
Korg Xenotype,3793104547,Sovereign.Kork,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3793104547
Lanterns (Continued),3266721359,zal.lanterns,0,1,0,"Furniture, decor & props",https://steamcommunity.com/sharedfiles/filedetails/?id=3266721359
Laser Weapons: Re-Examined,3451325196,Smxrez.LaserReexamined,0,1,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=3451325196
Last Visited (Continued),3507014727,zal.lastvisited,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3507014727
Layers: Capes and Armor,3344566457,yy.capesandarmor,1,0,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=3344566457
Leader's Harem (Ideology Meme),3757032079,DanZinagri.HaremLeaderMeme,0,1,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3757032079
Leader's Harem - Harem Rite,3760531506,DanZinagri.HaremLeaderRite,0,1,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3760531506
Leaf Skirt,3423798414,sd.leafskirt,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3423798414
Legendary Boss,3538894636,andromeda.legendaryboss,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3538894636
Leo - Events,3730168769,Leo.EventsExpanded,0,1,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3730168769
Less Annoying Minor Alerts,3791050729,ceramic.lessannoyingminoralerts,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3791050729
Letter Gravship Ready,3534224324,7h0m4s.rimworld.rimworldlettergravshipready,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3534224324
Letter Permanent Injury,2592535960,buggy.rimworld.letterpermanentinjury,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=2592535960
Level Up!,1701592470,krafs.levelup,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=1701592470
LEVIATHANS: HIVE LORD,3796506579,chezhou.creature.hivelord,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3796506579
LEVIATHANS:SANDWORM,3713982815,chezhou.creature.sandworm,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3713982815
Lifter Plz Do More Jobs,2884057958,danceninja.lifterplzdomorejobs,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2884057958
Lightless Empyrean Reborn,3517488959,pphhyy.lightlessempyrean,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3517488959
Lily-Style Pack,3748934221,GeneGene.style.lily,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3748934221
Limit Quest Pawns,2898408684,kathanon.limitquestpawns,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=2898408684
Limitless Deathrest,2880595382,demonx3.limitlessdeathless,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=2880595382
Linkable Groups,3659197870,linnun.linkablegroups,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3659197870
Linkables Info Expanded,3212476920,deadmano.linkablesinfoexpanded,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3212476920
Linked Planters,3037074487,rswallen.linkedplanters,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3037074487
LiquidSFX,3758773902,dorbo.watersfx,1,0,0,Audio & music,https://steamcommunity.com/sharedfiles/filedetails/?id=3758773902
Little Critters,3331281387,tyrannidae.littlecritters,0,1,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3331281387
Liya's Boy Hair,3710288647,liya.boyhairmod,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3710288647
Liya's Hair,3668890565,liya.hairmod,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3668890565
Liya's Hair Part 2,3671621107,liya.hairmod2,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3671621107
Liya's Hair Part 3,3764089935,liya.hairmod3,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3764089935
Load in Background,3696524379,ferny.LoadInBackground,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=3696524379
Load Them Last,3714307386,ferny.LoadThemLast,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=3714307386
Loading Progress,3535481557,ilyvion.loadingprogress,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=3535481557
Loading Screen Repository,3567860027,ferny.loadingscreenrepository,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=3567860027
Localizer,3794747458,ferny.Localizer,1,0,0,Frameworks & libraries,https://steamcommunity.com/sharedfiles/filedetails/?id=3794747458
Log Publisher from HugsLib,2873415404,m00nl1ght.unofficialupdates.hugslogpublisher,1,0,0,Frameworks & libraries,https://steamcommunity.com/sharedfiles/filedetails/?id=2873415404
